kic,TCE_ID,tic,disposition,not_transit,pn,n_plan,period,depth
10471960,010471960-06,63291368,FP,1,6,7,261.6981755,3108.47187
10471960,010471960-07,63291368,FP,1,7,7,425.0273545,2660.973686
10472431,010472431-01,63454660,FP,1,1,1,1.2919261020000001,6.752938495
10473003,010473003-02,240177126,FP,1,2,2,637.0293766,1431.8500119999999
10480952,010480952-01,271877841,FP,0,1,2,2.0374647930000003,315835.642
10480952,010480952-02,271877841,FP,1,2,2,2.038149329,32448.69651
10481462,010481462-01,272079853,FP,1,1,2,0.6882266409000001,2.810316675
10481462,010481462-02,272079853,FP,1,2,2,0.688297183,1.4458529580000001
10482387,010482387-01,272279996,FP,1,1,4,353.4375894,578.9804772000001
10482387,010482387-02,272279996,FP,1,2,4,284.1419709,866.1550119999999
10482387,010482387-03,272279996,FP,1,3,4,331.0917839,491.6767897
10482387,010482387-04,272279996,FP,1,4,4,240.7338371,503.154681
10482774,010482774-01,272281117,FP,1,1,8,0.50275385,7.218832752000001
10482774,010482774-02,272281117,FP,1,2,8,29.80088916,155.13279630000002
10482774,010482774-03,272281117,FP,1,3,8,5.9958223870000005,107.84856200000002
10482774,010482774-04,272281117,FP,1,4,8,19.93666489,111.41356299999998
10482774,010482774-05,272281117,FP,1,5,8,19.51626067,221.5869804
10482774,010482774-06,272281117,FP,1,6,8,12.80067953,205.3960039
10482774,010482774-07,272281117,FP,1,7,8,20.96742409,325.0167956
10482774,010482774-08,272281117,FP,1,8,8,30.5770097,200.3268483
10483436,010483436-01,272598185,FP,1,1,8,2.151569731,47.12331721
10483436,010483436-02,272598185,FP,1,2,8,4.303206308,10.61228328
10483436,010483436-03,272598185,FP,1,3,8,111.98953119999999,220.07141439999998
10483436,010483436-04,272598185,FP,1,4,8,1.4345967119999998,16.53749587
10483436,010483436-05,272598185,FP,1,5,8,1.075174604,4.124356239
10483436,010483436-06,272598185,FP,1,6,8,1.075792712,1.261082392
10483436,010483436-07,272598185,FP,1,7,8,79.76629668,227.95012400000002
10483436,010483436-08,272598185,FP,1,8,8,73.26420112,111.3285017
10484808,010484808-01,272841891,FP,1,1,3,0.6938452481,14.44117662
10484808,010484808-02,272841891,FP,1,2,3,15.71002529,295.92962719999997
10484808,010484808-03,272841891,FP,1,3,3,24.83749924,286.0352622
10484817,010484817-01,272841966,FP,1,1,1,3.34159852,17.50048688
10485840,010485840-01,273048119,FP,1,1,1,568.6240498999999,204.81833980000002
10486425,010486425-01,273375249,FP,0,1,2,5.274826118,107593.3861
10486425,010486425-02,273375249,FP,1,2,2,5.274832195,31286.55902
10488450,010488450-01,273681868,FP,0,1,1,2.683374534,208.53178119999998
10489019,010489019-01,273873739,FP,1,1,1,0.7810780209999999,4.8771975219999995
10489206,010489206-01,273873718,PC,0,1,2,4.164379642,2317.1366199999998
10489206,010489206-02,273873718,PC,0,2,2,5.774345684,258.1890854
10489286,010489286-01,273875142,FP,1,1,1,431.958248,218.51512160000001
10489373,010489373-01,273875361,FP,1,1,1,0.6392124857,374.72423960000003
10489525,010489525-01,273875197,FP,0,1,1,1.612215771,99.92369592
10489539,010489539-01,273875270,FP,1,1,1,19.76504267,62.35774195
10490558,010490558-01,268057406,FP,1,1,1,4.042711371,22.19394205
10491525,010491525-01,268382815,FP,0,1,1,1.098434255,35.64666143
10492985,010492985-01,268706442,FP,1,1,1,4.228712943000001,12.09751634
10514430,010514430-01,123310053,FP,1,1,8,36.83522203,63.69062562
10514430,010514430-02,123310053,FP,0,2,8,41.43834253,202.55959719999998
10514430,010514430-03,123310053,FP,1,3,8,82.87829221,298.6338923
10514430,010514430-04,123310053,FP,1,4,8,16.11993914,37.22880093
10514430,010514430-05,123310053,FP,1,5,8,62.65054219,87.05166796
10514430,010514430-06,123310053,FP,1,6,8,14.32924878,14.83237034
10514430,010514430-07,123310053,FP,1,7,8,31.32682019,65.178945
10514430,010514430-08,123310053,FP,1,8,8,248.63938900000002,382.6816164
10514966,010514966-01,123358704,FP,1,1,1,1.2204336709999999,9.946954808
10515986,010515986-01,123446488,FP,1,1,1,0.7491846562000001,165.4328341
10516986,010516986-01,164456199,FP,1,1,2,4.039966238,8.865131924
10516986,010516986-02,164456199,FP,1,2,2,387.9300625,104.541037
10518725,010518725-01,164658358,FP,0,1,2,19.51500647,121.81321340000001
10518725,010518725-02,164658358,FP,1,2,2,19.51487719,93.57755665
10519701,010519701-01,164723521,FP,1,1,1,334.6790407,265.5206243
10521496,010521496-01,351908154,FP,1,1,2,2.607428055,15.45032984
10521496,010521496-02,351908154,FP,1,2,2,301.6845098,212.267875
10525027,010525027-01,158489095,PC,0,1,1,3.2734691189999996,250.2396551
10525592,010525592-01,158489581,FP,1,1,3,4.081397115,41.66368092
10525592,010525592-02,158489581,FP,1,2,3,1.632478046,18.32586804
10526648,010526648-01,158662820,FP,1,1,5,557.9675517999999,114.70260079999998
10526648,010526648-02,158662820,FP,1,2,5,365.85338039999993,664.2091762
10526648,010526648-04,158662820,FP,1,4,5,341.86027,3699.3766270000006
10526648,010526648-05,158662820,FP,1,5,5,390.9621147,3180.989822
10527187,010527187-01,158731728,FP,1,1,1,554.2046445000001,324.7568207
10528068,010528068-01,158839841,PC,0,1,1,158.6844024,901.1367299000001
10528873,010528873-01,158984830,FP,1,1,1,1.880579414,129.9336266
10529091,010529091-01,159052209,FP,1,1,2,537.0603035,44.55215784
10529091,010529091-02,159052209,FP,1,2,2,1.4019101109999998,2.064108353
10531955,010531955-01,159393734,PC,0,1,1,2.3445194,58.99478967
10532771,010532771-01,159516315,FP,1,1,2,1.102272374,252.5874441
10532771,010532771-02,159516315,FP,1,2,2,1.102274768,263.24404619999996
10533233,010533233-01,159642743,FP,1,1,1,0.8819276884,8.801029274
10533616,010533616-01,159643290,FP,1,1,5,449.5891363,116.2787232
10533616,010533616-02,159643290,FP,1,2,5,557.0779873,78.73661452
10533616,010533616-03,159643290,FP,1,3,5,377.6871118,62.112507400000005
10533616,010533616-04,159643290,FP,1,4,5,427.6705213,115.1020019
10533616,010533616-05,159643290,FP,1,5,5,0.6216607395,1.166498737
10534150,010534150-01,159727235,FP,1,1,5,1.016745043,15.27350518
10534150,010534150-02,159727235,FP,1,2,5,317.7508603,421.5264989
10534150,010534150-03,159727235,FP,1,3,5,134.0672735,280.6084565
10534150,010534150-04,159727235,FP,1,4,5,42.31275997,139.08418419999998
10534150,010534150-05,159727235,FP,1,5,5,72.53038337,187.1122936
10534155,010534155-01,159727191,PC,0,1,2,4.327094676000001,100.5910985
10534155,010534155-02,159727191,FP,1,2,2,480.6823493,304.8924942
10535858,010535858-01,63203677,FP,1,1,7,0.9337176298000001,64.02325632
10535858,010535858-02,63203677,FP,1,2,7,166.73144580000002,538.9362524000001
10535858,010535858-03,63203677,FP,1,3,7,287.63603,860.6445630000001
10535858,010535858-05,63203677,FP,1,5,7,138.37592180000001,689.7964644
10535858,010535858-06,63203677,FP,1,6,7,77.09901106,728.4743403
10535858,010535858-07,63203677,FP,1,7,7,209.5234111,854.6781002
10535886,010535886-01,63203670,FP,0,1,1,0.9337551173,57.77526754
10535937,010535937-01,63203603,FP,1,1,1,274.7830489,148.6256221
10536761,010536761-01,63291536,FP,1,1,6,511.11645039999996,1606.4874300000001
10536761,010536761-02,63291536,FP,1,2,6,541.3065885999999,1914.4026039999999
10536761,010536761-03,63291536,FP,1,3,6,198.53127519999998,1281.455274
10536761,010536761-04,63291536,FP,1,4,6,177.099312,1157.144948
10536761,010536761-05,63291536,FP,1,5,6,246.23468140000003,3082.014323
10536761,010536761-06,63291536,FP,1,6,6,210.30055049999999,930.7171276
10537528,010537528-01,63454855,FP,1,1,3,1.276249114,37.55533513
10537528,010537528-02,63454855,FP,1,2,3,1.276243272,41.23914808
10537528,010537528-03,63454855,FP,1,3,3,3.832343362,118.13420320000002
10537907,010537907-01,240177099,FP,1,1,4,2.208968,241.47206569999997
10537907,010537907-02,240177099,FP,1,2,4,0.6136320429,564.7046028
10537907,010537907-03,240177099,FP,1,3,4,0.6136263341,483.2045656
10537907,010537907-04,240177099,FP,1,4,4,0.6136281605,49.270123
10538178,010538178-01,275486931,FP,1,1,2,429.6950573,289.5501156
10538178,010538178-02,275486931,FP,1,2,2,344.5003792,288.3839914
10538299,010538299-01,275486924,FP,1,1,1,1.350162197,16.91068018
10538713,010538713-01,275577761,FP,1,1,1,400.03107739999996,202.5514128
10547352,010547352-01,272280987,FP,1,1,1,2.31381227,5.38101055
10548508,010548508-01,272841049,FP,1,1,1,365.81612210000003,1712.906212
10548640,010548640-01,272840905,FP,1,1,6,0.9653002948,13.28746279
10548640,010548640-02,272840905,FP,1,2,6,0.9650635952,87.06944025
10548640,010548640-03,272840905,FP,1,3,6,2.8947923739999997,732.3848392000001
10548640,010548640-04,272840905,FP,1,4,6,67.51711003,3659.19592
10548640,010548640-05,272840905,FP,1,5,6,47.96254895,2043.007889
10548640,010548640-06,272840905,FP,1,6,6,97.60086019,3916.082052
10549292,010549292-01,272841715,FP,1,1,1,0.5640684308,18.28100593
10549371,010549371-01,272841831,FP,1,1,1,0.5665647276,14.72066975
10549422,010549422-01,272841736,FP,1,1,2,0.6063849865,159.4218055
10549422,010549422-02,272841736,FP,1,2,2,0.7186421261,130.5722535
10549576,010549576-01,272841759,FP,0,1,2,9.089331182,94011.06474
10549576,010549576-02,272841759,FP,1,2,2,9.089339072000001,24654.45059
10549643,010549643-01,273046987,FP,1,1,1,0.5723802224,12.87162949
10549924,010549924-01,273047049,FP,0,1,1,0.7158079914,39.61630135
10550657,010550657-01,273048064,FP,1,1,1,0.8853315933,726.0947838999999
10552611,010552611-01,273681580,PC,0,1,2,7.010619902999999,329.6406123
10552611,010552611-02,273681580,PC,0,2,2,3.1077488769999997,66.08276953
10552700,010552700-01,273681486,FP,1,1,10,0.9476371946,3.918701585
10552700,010552700-02,273681486,FP,1,2,10,46.38297153,245.4564499
10552700,010552700-03,273681486,FP,1,3,10,135.9108345,206.30392080000001
10552700,010552700-04,273681486,FP,1,4,10,414.0938173,236.99703430000002
10552700,010552700-05,273681486,FP,1,5,10,43.91730945,147.138899
10552700,010552700-06,273681486,FP,1,6,10,53.24787226,91.03516718
10552700,010552700-07,273681486,FP,1,7,10,85.25685069,118.14625749999999
10552700,010552700-08,273681486,FP,1,8,10,21.57058424,71.45992935
10552700,010552700-09,273681486,FP,1,9,10,46.32779823,109.29890139999999
10552700,010552700-10,273681486,FP,1,10,10,58.46874592,150.85990080000002
10555142,010555142-01,268057181,FP,1,1,1,0.8420444555,33.14623425
10555667,010555667-01,268383101,FP,1,1,1,562.7752271,232.3918608
10556064,010556064-01,268384110,FP,1,1,3,0.6584469569,78.70761936
10556064,010556064-02,268384110,FP,1,2,3,171.33550469999997,4495.900355
10556064,010556064-03,268384110,FP,1,3,3,363.6809629,5103.370575999999
10580834,010580834-01,123446413,FP,1,1,2,2.545354119,181.6430718
10580834,010580834-02,123446413,FP,1,2,2,2.545401927,122.8302987
10581918,010581918-01,164456217,FP,1,1,2,1.801870673,774790.7963
10581918,010581918-02,164456217,FP,1,2,2,1.801857925,8409.935908
10583181,010583181-01,164557531,FP,0,1,1,2.6963376969999997,61711.02789
10586004,010586004-01,164999822,PC,0,1,2,15.79195617,198.17205669999998
10586004,010586004-02,164999822,PC,0,2,2,82.20091407,217.86736580000002
10589849,010589849-01,158489141,FP,1,1,1,6.955492865,6719.240387000001
10590857,010590857-01,158562326,FP,1,1,2,0.5730472918999999,89.00137517
10590857,010590857-02,158562326,FP,1,2,2,3.8513031000000004,143.303034
10590887,010590887-01,158562423,FP,1,1,1,0.7437222259999999,23.54962311
10593239,010593239-01,158984345,FP,1,1,1,556.1134638,1529.188682
10593626,010593626-01,158984573,PC,0,1,1,289.8664452,519.2884571999999
10598894,010598894-01,159727043,FP,1,1,1,0.6267141384,151.73022690000002
10599193,010599193-02,159727081,FP,1,2,2,479.68531060000004,121.6172119
10599575,010599575-01,62916267,FP,1,1,1,423.71374010000005,137.26231769999998
10600540,010600540-01,63203738,FP,1,1,2,1.4579147719999999,38.87781603
10600540,010600540-02,63203738,FP,1,2,2,0.8227798181,30.71910696
10601538,010601538-01,63291682,FP,0,1,1,1.463756237,31.25723493
10601549,010601549-01,63291671,FP,1,1,2,1.463860352,2337.84481
10601549,010601549-02,63291671,FP,1,2,2,1.463808136,513.1218886
10601579,010601579-01,63291675,FP,0,1,1,8.098754103,56548.35759
10602324,010602324-01,63455068,FP,1,1,2,3.162601594,24.67355034
10602324,010602324-02,63455068,FP,1,2,2,447.66746910000006,259.922919
10604429,010604429-01,270695178,FP,1,1,1,0.8569595518,43.84012057
10604747,010604747-01,270695577,FP,1,1,2,1.972556543,27.75636479
10604747,010604747-02,270695577,FP,1,2,2,1.972255996,11.68520814
10609641,010609641-01,271877060,FP,1,1,1,0.6760846609000001,273.3665815
10613718,010613718-01,272841223,FP,1,1,1,0.5878052704,298.073782
10614770,010614770-01,273047339,FP,1,1,1,271.0152438,170.2604709
10615125,010615125-01,273047330,FP,1,1,2,2.961056768,81.30348526
10615125,010615125-02,273047330,FP,1,2,2,1.974352591,134.225442
10615440,010615440-01,273047792,PC,0,1,1,10.81196649,74.05230318
10616124,010616124-01,273375593,FP,1,1,1,59.08051129,19.23189777
10616571,010616571-01,273376221,FP,1,1,3,23.67032088,15641.4635
10616571,010616571-02,273376221,FP,1,2,3,23.67316871,19914.87243
10616571,010616571-03,273376221,FP,1,3,3,23.67310234,613.6925943
10616656,010616656-01,273376048,FP,0,1,2,25.28523242,62786.50997000001
10616656,010616656-02,273376048,FP,1,2,2,411.7601065,197.8127582
10617017,010617017-01,28230581,PC,0,1,1,13.15147349,97.51371051
10617362,010617362-01,273596311,FP,1,1,1,485.1916608,162.7492602
10618078,010618078-01,273681319,FP,1,1,2,4.557500199,24.35821016
10618078,010618078-02,273681319,FP,1,2,2,459.538935,345.0409964
10618471,010618471-01,273874375,FP,1,1,1,0.5757451418,297.4861493
10620329,010620329-01,268056989,FP,1,1,3,0.8725587137999999,204.4868342
10620329,010620329-02,268056989,FP,1,2,3,0.8725718862999999,209.9469326
10620329,010620329-03,268056989,FP,1,3,3,0.872565977,106.6437619
10645230,010645230-01,123358491,FP,1,1,2,0.8383366961,23.42158939
10645230,010645230-02,123358491,FP,1,2,2,0.838307538,90.23225987
10646620,010646620-01,123446316,FP,1,1,8,2.413745419,30.36698678
10646620,010646620-02,123446316,FP,1,2,8,439.2645705,347.88649019999997
10646620,010646620-03,123446316,FP,1,3,8,111.06393020000002,173.3389435
10646620,010646620-05,123446316,FP,1,5,8,166.2843334,257.2064689
10646620,010646620-06,123446316,FP,1,6,8,74.10217537,171.4573542
10646620,010646620-08,123446316,FP,1,8,8,111.6454188,224.15071809999998
10647493,010647493-01,164456301,FP,1,1,6,1.141142475,154.1697054
10647493,010647493-03,164456301,FP,1,3,6,49.69823466,4627.748999
10647493,010647493-04,164456301,FP,1,4,6,62.17573117,5533.051808
10647493,010647493-05,164456301,FP,1,5,6,47.29589015,3082.521917
10647493,010647493-06,164456301,FP,1,6,6,30.72221595,127.48012340000001
10647611,010647611-01,48217145,FP,1,1,5,1.305776022,118.08424609999999
10647611,010647611-02,48217145,FP,1,2,5,50.50877886,3634.958651
10647611,010647611-03,48217145,FP,1,3,5,8.901573333,2237.396388
10647611,010647611-04,48217145,FP,1,4,5,146.28393569999997,3294.968584
10647611,010647611-05,48217145,FP,1,5,5,19.68484491,2241.812963
10648728,010648728-01,164557409,FP,1,1,2,0.9427464642,13.32267592
10648728,010648728-02,164557409,FP,1,2,2,326.7521575,223.7726574
10649230,010649230-01,48420230,FP,0,1,2,0.8956449134000001,53.1233294
10649230,010649230-02,48420230,FP,1,2,2,0.8956455094,50.065391999999996
10651961,010651961-01,351907973,FP,1,1,1,1.344876716,7.688007803
10652379,010652379-01,352015934,FP,1,1,10,3.3147075839999998,56.36585429
10652379,010652379-02,352015934,FP,1,2,10,3.3146237519999997,34.48188993
10652379,010652379-03,352015934,FP,1,3,10,3.3146714910000004,19.72022747
10652379,010652379-04,352015934,FP,1,4,10,78.28098799,205.3573589
10652379,010652379-05,352015934,FP,1,5,10,89.40659693,114.3300567
10652379,010652379-06,352015934,FP,1,6,10,1.656077291,43.02701983
10652379,010652379-07,352015934,FP,1,7,10,88.84658759999999,206.982015
10652379,010652379-08,352015934,FP,1,8,10,22.09404191,82.31082647
10652379,010652379-09,352015934,FP,1,9,10,106.49522340000001,176.599888
10652379,010652379-10,352015934,FP,1,10,10,73.07989255,69.184115
10657150,010657150-01,298965849,FP,1,1,1,0.7047427296,8.549949018
10657634,010657634-01,298965947,FP,1,1,5,1.96643343,28.34876905
10657634,010657634-02,298965947,FP,1,2,5,0.9830716958,12.463665800000001
10657634,010657634-03,298965947,FP,1,3,5,0.9830013048,16.18245781
10657634,010657634-04,298965947,FP,1,4,5,99.19318096,231.38379210000002
10657634,010657634-05,298965947,FP,1,5,5,39.48939074,121.5441494
10658177,010658177-01,158839521,PC,0,1,1,113.0858315,135.2547719
10658802,010658802-01,299156567,FP,1,1,6,0.6676097651,107.61884579999999
10658802,010658802-02,299156567,FP,1,2,6,59.18253924,1553.123014
10658802,010658802-03,299156567,FP,1,3,6,61.70250196,3294.486354
10658802,010658802-04,299156567,FP,1,4,6,36.67080578,3920.3694219999998
10658802,010658802-05,299156567,FP,1,5,6,75.9027376,4422.863729
10658802,010658802-06,299156567,FP,1,6,6,47.95027542,153.0497143
10659624,010659624-01,299222403,PC,0,1,1,43.26777868,70.68420702
10659654,010659654-01,299222328,FP,1,1,1,0.8899688504000001,52.02480235
10661721,010661721-01,406947862,FP,1,1,2,3.9079997410000002,20.21169822
10661721,010661721-02,406947862,FP,1,2,2,5.8607918560000005,51.44056217
10661917,010661917-01,159393414,FP,0,1,1,1.231330353,15.49365363
10663294,010663294-01,417659907,FP,1,1,3,1.900057863,27.68597976
10663294,010663294-02,417659907,FP,1,2,3,399.7105513,302.2744275
10663294,010663294-03,417659907,FP,1,3,3,0.54291576,22.40247175
10663396,010663396-01,417659970,PC,0,1,1,23.89894644,296.55207989999997
10664703,010664703-01,26416999,FP,1,1,3,0.6056761750999999,734.6887809
10664703,010664703-02,26416999,FP,1,2,3,0.6056772648,761.3648066000001
10664703,010664703-03,26416999,FP,1,3,3,0.6056470573,662.5164355000001
10664975,010664975-01,62916125,FP,1,1,1,0.5424373533,9.083134116
10665619,010665619-01,26539203,FP,1,1,1,435.487347,570.3219004
10666592,010666592-01,424865156,PC,0,1,7,2.204731343,6676.468037
10666592,010666592-02,424865156,FP,1,2,7,2.204729755,62.51861772
10666592,010666592-03,424865156,FP,1,3,7,2.205224635,20.65345363
10666592,010666592-04,424865156,FP,1,4,7,35.35605359,94.46897287
10666592,010666592-05,424865156,FP,1,5,7,20.49042041,45.09767587
10666592,010666592-06,424865156,FP,1,6,7,25.97569205,133.1449665
10666592,010666592-07,424865156,FP,1,7,7,39.27944322,93.58663404
10668233,010668233-01,240176847,FP,1,1,2,1.192640102,33.23745846
10668233,010668233-02,240176847,FP,1,2,2,1.192605874,30.55971656
10669199,010669199-01,26816536,FP,1,1,8,2.365917419,32.37122601
10669199,010669199-02,26816536,FP,1,2,8,2.366238023,8.169343716
10669199,010669199-03,26816536,FP,1,3,8,36.23054203,149.68869809999998
10669199,010669199-04,26816536,FP,1,4,8,79.51675886,223.8650304
10669199,010669199-05,26816536,FP,1,5,8,116.00931729999999,201.8928441
10669199,010669199-06,26816536,FP,1,6,8,42.674845399999995,188.6378219
10669199,010669199-07,26816536,FP,1,7,8,51.55009271,207.1987483
10669199,010669199-08,26816536,FP,1,8,8,30.89045882,166.49249519999998
10669515,010669515-01,270515877,FP,1,1,2,0.9422066879000001,33.80079291
